sae_dim,score
3402,1.8839228938111297
4038,1.5618094927316517
2733,1.5078314889341746
3071,1.4074168275902128
3106,1.211493126888317
3395,1.0826679597059385
259,0.7292543910354025
2269,0.6816028528906456
1107,0.5820670456215044
555,0.5335964569254916
387,0.5078717809500951
533,0.4913440659603194
364,0.47591704191060197
253,0.44825332474709306
1485,0.4337545345292116
2638,0.4263904490619169
3820,0.41969642782867794
3969,0.34673300976102306
2676,0.3293277523072905
3028,0.3291635261583399
3759,0.3236219941735565
2579,0.3174094788812698
2112,0.2927186116332097
181,0.2735992613297762
6,0.26408918566729755
4011,0.2531461301535425
1180,0.2436396653237031
373,0.23917089162421376
2376,0.23014038595466146
957,0.22969306750265703
1463,0.22964632604517488
3068,0.22573310629292503
1858,0.22476760436483942
1310,0.20128069455964487
2391,0.20085436794546976
709,0.19463071902281384
3674,0.19460864268573203
4017,0.19321922298129468
2728,0.17924783445069425
3406,0.17012883589253516
633,0.16924457935608694
1247,0.167463303090906
1772,0.16038419591562636
3025,0.15502114995339683
2003,0.15485872555640767
1393,0.14483610666761249
3468,0.14409951513677474
783,0.14302080258599179
3682,0.1361684610915104
1589,0.13539987661193853
3176,0.1339236610215605
3497,0.13183201799555722
1627,0.12840051180135348
864,0.12806469073852228
3740,0.1270252397711055
3585,0.12655913059926419
3822,0.12598410749319872
1611,0.12556546423245576
344,0.12531208149396847
1707,0.12326221365395094
3016,0.11934808924348556
3687,0.11210676967128261
878,0.11076016750460632
2290,0.10671434054396095
3306,0.10610315525015869
2426,0.10579804806706129
2247,0.10300641936382031
273,0.10260851519629996
449,0.10169424630986
2839,0.09791895764119214
3247,0.09737747861609129
589,0.09708961409553762
1322,0.09249208795446982
2488,0.09166456808456072
810,0.0910286604348077
2154,0.09090919509286921
4066,0.09068476293218004
622,0.0901182072977599
1319,0.08980112738700408
1659,0.08403106428717846
2873,0.08184853313106702
1435,0.07889886201373825
2888,0.07792863422619542
3883,0.0740720375514046
381,0.0730123412433103
3469,0.07256733400192923
519,0.07223241423507126
565,0.06876349283226246
1596,0.06346951195414825
3394,0.06272646236945842
2874,0.06183737057839373
649,0.06066877751870643
2321,0.059985269482971566
150,0.05919004999563292
2504,0.059055099632041974
1445,0.058568178917137975
3021,0.0580277824610979
1039,0.056999899894475306
468,0.055950065206821636
806,0.05505272068961653
1833,0.05475789454512172
3471,0.054461975424571915
11,0.054057601197904044
2546,0.05399059791608555
924,0.053243453021744186
1927,0.051842353965474715
2921,0.05113336876916451
2526,0.04851077189922271
3911,0.048232950475000855
3050,0.04774859121873373
4091,0.047551618191678614
197,0.0464717828899705
1172,0.04600875659059939
2965,0.045790107292374066
3591,0.04525569539444687
1416,0.04361375294626264
1859,0.04309717706890086
343,0.041820260285733005
3892,0.03993139195849123
1137,0.038762664246563154
3801,0.03856397715161057
1560,0.038327763394657835
3225,0.0371532642379255
3702,0.037146314021277126
2837,0.03527372008880634
23,0.03526491788876368
593,0.034529000985239595
1588,0.03391961726949378
550,0.03379544689343952
3653,0.03376771003645959
1814,0.03345809470691779
2122,0.033428998056859234
934,0.033309085152773844
760,0.03325136577118312
1886,0.03294881311894927
1388,0.03223560547753996
3808,0.032095249839927315
3928,0.0310136994616908
1577,0.030000001077389777
1071,0.02999999884190617
3281,0.028793348485676926
1881,0.028699844099161223
1070,0.028552689616971837
873,0.028111358712058044
3818,0.02770576377493609
1234,0.02650812695075695
4088,0.025928202826321214
2042,0.025636118435642147
3685,0.025343057620243848
2908,0.025325371815390966
2047,0.025276610453702945
458,0.02513734815405298
1398,0.02474571018295217
688,0.024384590051567658
189,0.022594441239674055
1259,0.022512376573492077
1550,0.02210689356269748
65,0.021136461959340647
26,0.02095986898913404
3161,0.020197082113284148
3700,0.02010763501180195
1993,0.019584488449594328
2821,0.019135744003533278
1548,0.018895493544474343
4085,0.018292127080283598
3000,0.017573119897611983
2690,0.01746596317388782
1904,0.017018778521088577
3260,0.01652354592686799
2971,0.015649660365605413
583,0.015027383301229918
3035,0.014789355018700464
3926,0.014681679461512918
1146,0.014668319530149819
248,0.01457452889173018
1982,0.014303653603526964
3800,0.014113361913137033
3312,0.013929775506348729
3829,0.01374749461386759
3010,0.013631865073051943
3696,0.012569719705003488
771,0.012556355801604793
1817,0.01197023401991253
748,0.011883634340366158
808,0.011806878792571713
1081,0.01155728235767505
2238,0.01057675332682747
3015,0.010345417585955988
941,0.010000000456026437
1300,0.010000000445923805
2796,0.010000000399635993
1615,0.010000000366984303
3340,0.010000000345858295
145,0.010000000279997534
3482,0.010000000257608454
3202,0.010000000220774357
2726,0.010000000029207852
2977,0.010000000004935852
670,0.009999999980425342
669,0.009999999978946293
3373,0.009999999965120724
858,0.009999999928747283
3204,0.009999999914919223
1645,0.00999999990324572
3809,0.009999999777959985
198,0.009999999732347008
1686,0.009999999679727816
4059,0.009999999671549041
1932,0.009999999503314058
2036,0.009814595305898021
3357,0.009747206519253898
34,0.009639331339894102
2345,0.00955327013028809
2132,0.009150699700170848
1088,0.009080601263233193
1717,0.008744129870613442
3627,0.008441433479511692
2011,0.008121831578127948
2223,0.007732497702946865
2440,0.007640162703019671
1283,0.0075278961798033416
41,0.007497071839737757
1541,0.007414814544950232
312,0.006396565786435256
2898,0.005115222318011658
1474,0.004730337501639243
1233,0.0046685720384908
3976,0.004395309821001021
3909,0.004346928870446913
1640,0.004338606259709339
227,0.004232368724499138
3835,0.003812345797904042
2972,0.003396899127006956
2710,0.003128326933621625
63,0.003081211506665964
4063,0.003072318781954151
2951,0.0028661695211951123
753,0.0026996506605872516
1109,0.0025695590104385935
2126,0.002369177716032592
2469,0.0023458100161288156
596,0.0019258980216763266
1113,0.000714293076056394
2363,0.0003084122082485008
2277,0.00021919467465629118
3133,0.00020675734145409464
734,8.34214970435454e-10
4021,7.582949457241028e-10
2700,3.4339257437565605e-10
3886,2.4015810673461146e-10
764,2.363264628435502e-10
2657,1.471419652787631e-10
2825,4.701143252461293e-11
7,0.0
8,0.0
13,0.0
14,0.0
20,0.0
43,0.0
48,0.0
53,0.0
56,0.0
64,0.0
69,0.0
77,0.0
79,0.0
81,0.0
83,0.0
87,0.0
102,0.0
104,0.0
114,0.0
119,0.0
124,0.0
134,0.0
160,0.0
163,0.0
171,0.0
174,0.0
179,0.0
188,0.0
193,0.0
194,0.0
196,0.0
200,0.0
202,0.0
206,0.0
229,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
240,0.0
255,0.0
268,0.0
276,0.0
278,0.0
282,0.0
287,0.0
290,0.0
296,0.0
309,0.0
317,0.0
322,0.0
324,0.0
326,0.0
328,0.0
338,0.0
342,0.0
354,0.0
368,0.0
369,0.0
374,0.0
376,0.0
378,0.0
379,0.0
380,0.0
384,0.0
385,0.0
390,0.0
392,0.0
393,0.0
400,0.0
404,0.0
421,0.0
422,0.0
425,0.0
432,0.0
437,0.0
440,0.0
441,0.0
447,0.0
452,0.0
470,0.0
477,0.0
502,0.0
526,0.0
529,0.0
535,0.0
540,0.0
558,0.0
560,0.0
566,0.0
574,0.0
577,0.0
578,0.0
585,0.0
591,0.0
592,0.0
603,0.0
604,0.0
605,0.0
606,0.0
610,0.0
623,0.0
628,0.0
647,0.0
660,0.0
662,0.0
671,0.0
707,0.0
716,0.0
733,0.0
747,0.0
762,0.0
769,0.0
789,0.0
794,0.0
795,0.0
802,0.0
814,0.0
825,0.0
830,0.0
837,0.0
848,0.0
856,0.0
866,0.0
875,0.0
880,0.0
889,0.0
907,0.0
935,0.0
936,0.0
949,0.0
951,0.0
953,0.0
955,0.0
969,0.0
975,0.0
989,0.0
991,0.0
1002,0.0
1006,0.0
1013,0.0
1020,0.0
1022,0.0
1027,0.0
1030,0.0
1031,0.0
1033,0.0
1037,0.0
1042,0.0
1046,0.0
1049,0.0
1052,0.0
1054,0.0
1065,0.0
1066,0.0
1068,0.0
1073,0.0
1077,0.0
1080,0.0
1103,0.0
1117,0.0
1122,0.0
1125,0.0
1126,0.0
1135,0.0
1140,0.0
1142,0.0
1153,0.0
1155,0.0
1173,0.0
1181,0.0
1184,0.0
1185,0.0
1192,0.0
1206,0.0
1216,0.0
1220,0.0
1228,0.0
1237,0.0
1239,0.0
1240,0.0
1244,0.0
1246,0.0
1249,0.0
1253,0.0
1255,0.0
1260,0.0
1269,0.0
1281,0.0
1282,0.0
1284,0.0
1289,0.0
1307,0.0
1312,0.0
1313,0.0
1318,0.0
1350,0.0
1351,0.0
1375,0.0
1382,0.0
1389,0.0
1397,0.0
1401,0.0
1402,0.0
1404,0.0
1409,0.0
1411,0.0
1423,0.0
1428,0.0
1429,0.0
1431,0.0
1433,0.0
1439,0.0
1441,0.0
1442,0.0
1451,0.0
1456,0.0
1470,0.0
1477,0.0
1482,0.0
1494,0.0
1508,0.0
1515,0.0
1520,0.0
1522,0.0
1533,0.0
1534,0.0
1542,0.0
1543,0.0
1556,0.0
1559,0.0
1565,0.0
1566,0.0
1569,0.0
1579,0.0
1580,0.0
1581,0.0
1591,0.0
1601,0.0
1604,0.0
1612,0.0
1613,0.0
1618,0.0
1656,0.0
1660,0.0
1665,0.0
1674,0.0
1675,0.0
1677,0.0
1688,0.0
1697,0.0
1701,0.0
1705,0.0
1727,0.0
1750,0.0
1752,0.0
1759,0.0
1769,0.0
1773,0.0
1788,0.0
1792,0.0
1798,0.0
1813,0.0
1816,0.0
1829,0.0
1836,0.0
1837,0.0
1838,0.0
1840,0.0
1852,0.0
1860,0.0
1864,0.0
1872,0.0
1875,0.0
1882,0.0
1892,0.0
1893,0.0
1897,0.0
1908,0.0
1912,0.0
1917,0.0
1923,0.0
1924,0.0
1926,0.0
1928,0.0
1929,0.0
1931,0.0
1936,0.0
1937,0.0
1938,0.0
1950,0.0
1963,0.0
1970,0.0
1971,0.0
1978,0.0
1986,0.0
1992,0.0
2004,0.0
2008,0.0
2022,0.0
2033,0.0
2034,0.0
2055,0.0
2065,0.0
2072,0.0
2081,0.0
2086,0.0
2090,0.0
2100,0.0
2102,0.0
2118,0.0
2119,0.0
2124,0.0
2151,0.0
2155,0.0
2165,0.0
2172,0.0
2178,0.0
2180,0.0
2186,0.0
2189,0.0
2196,0.0
2198,0.0
2203,0.0
2206,0.0
2211,0.0
2239,0.0
2248,0.0
2251,0.0
2254,0.0
2276,0.0
2280,0.0
2282,0.0
2303,0.0
2311,0.0
2318,0.0
2322,0.0
2327,0.0
2334,0.0
2343,0.0
2354,0.0
2357,0.0
2359,0.0
2367,0.0
2371,0.0
2375,0.0
2399,0.0
2401,0.0
2402,0.0
2421,0.0
2425,0.0
2428,0.0
2452,0.0
2453,0.0
2454,0.0
2460,0.0
2461,0.0
2472,0.0
2477,0.0
2495,0.0
2498,0.0
2499,0.0
2501,0.0
2502,0.0
2530,0.0
2543,0.0
2552,0.0
2553,0.0
2559,0.0
2571,0.0
2575,0.0
2591,0.0
2593,0.0
2594,0.0
2602,0.0
2608,0.0
2621,0.0
2632,0.0
2634,0.0
2636,0.0
2640,0.0
2642,0.0
2643,0.0
2663,0.0
2667,0.0
2671,0.0
2680,0.0
2683,0.0
2687,0.0
2691,0.0
2694,0.0
2696,0.0
2699,0.0
2706,0.0
2713,0.0
2727,0.0
2748,0.0
2753,0.0
2755,0.0
2759,0.0
2766,0.0
2770,0.0
2783,0.0
2788,0.0
2791,0.0
2797,0.0
2802,0.0
2806,0.0
2809,0.0
2819,0.0
2820,0.0
2827,0.0
2842,0.0
2853,0.0
2855,0.0
2862,0.0
2863,0.0
2866,0.0
2869,0.0
2872,0.0
2883,0.0
2903,0.0
2916,0.0
2927,0.0
2933,0.0
2934,0.0
2942,0.0
2954,0.0
2960,0.0
2964,0.0
2974,0.0
2983,0.0
2990,0.0
2991,0.0
2996,0.0
2999,0.0
3008,0.0
3013,0.0
3027,0.0
3032,0.0
3048,0.0
3058,0.0
3083,0.0
3089,0.0
3092,0.0
3117,0.0
3123,0.0
3136,0.0
3137,0.0
3172,0.0
3185,0.0
3189,0.0
3198,0.0
3235,0.0
3246,0.0
3250,0.0
3257,0.0
3265,0.0
3307,0.0
3323,0.0
3346,0.0
3350,0.0
3358,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.0
3372,0.0
3381,0.0
3390,0.0
3405,0.0
3427,0.0
3437,0.0
3440,0.0
3447,0.0
3453,0.0
3459,0.0
3475,0.0
3477,0.0
3489,0.0
3510,0.0
3514,0.0
3524,0.0
3530,0.0
3533,0.0
3543,0.0
3554,0.0
3583,0.0
3588,0.0
3593,0.0
3601,0.0
3603,0.0
3607,0.0
3612,0.0
3615,0.0
3617,0.0
3628,0.0
3637,0.0
3646,0.0
3648,0.0
