sae_dim,score
1415,1.2918354889042505
32,1.0892959232107595
3388,0.9830722243122257
930,0.7560866500384762
4095,0.7402301390235151
855,0.700099417452993
1114,0.6503896541403758
2424,0.5847690679358373
1928,0.5822511261535641
0,0.4383495184344877
211,0.3904221822361576
3727,0.3755486949169042
2348,0.3059818320783841
1157,0.28316514971405493
123,0.2822182724550897
2564,0.27737275331079414
136,0.265350558528393
435,0.2495339880835033
360,0.2430347431888817
2389,0.24112533610938136
2509,0.23874042181149094
3909,0.21202338850701644
4005,0.21036563403163056
4060,0.2077700410344098
715,0.20492674454860194
2487,0.20320123048792346
2787,0.19946137078199805
806,0.1982253251569011
3351,0.19314419610840244
3687,0.18693863191528926
2491,0.18164809090650066
667,0.1816211047235774
2632,0.1799266258506526
3139,0.17643635377872635
4008,0.1722392885247737
1310,0.16501725591242838
2405,0.16431146879444902
3085,0.16371179148426587
3019,0.16270985815192207
1290,0.15711034452647601
2749,0.1554330634106253
835,0.1473906815032178
1144,0.14459082823056446
2361,0.1438776571107607
3838,0.13906737564350263
2024,0.13856882939236337
1264,0.1374737098491199
1489,0.13022716456474479
2390,0.129144922671561
3327,0.12616717789006862
1717,0.12258099087449625
343,0.11789690055323827
2999,0.11489705084016158
749,0.1034419067546254
239,0.10115219446409325
2124,0.10093610635330595
3577,0.09565939750657942
347,0.09396843301712682
1169,0.09388658570196438
3670,0.09027426060367398
3444,0.08689884594336844
2106,0.08583389199494289
2360,0.08215245672571168
164,0.08205031431326729
319,0.08109562594828622
3038,0.07996157924470049
2765,0.07957779287566084
126,0.07601387307199382
3806,0.07454536533691097
176,0.07285938280781476
1903,0.0726295731953905
417,0.07090196047421074
3980,0.07050687919363403
960,0.06802468101847137
1519,0.06728835548162852
189,0.06681180538010105
1225,0.06611243053737216
3358,0.06574846508329853
3508,0.06097464950348384
3623,0.05796529977191996
562,0.05633759278544414
1946,0.05500184396188034
1034,0.054493184662700325
2234,0.051637000247480316
534,0.051263354778804865
462,0.04986083676495738
2554,0.049193747777423205
1954,0.047980564856811035
16,0.04629528064998124
1539,0.04592601784222749
1688,0.04561420043570431
3218,0.0436004233092387
775,0.043054384847999415
1994,0.041299433295740186
2198,0.040551124104853765
2059,0.04012194967566101
2719,0.04000000053578345
2299,0.03981134482708054
411,0.03905499808555388
