sae_dim,score
2360,3.3575907943693273
68,3.2963977459725062
855,2.9633065872464335
2733,2.247843008129244
1234,1.9103073126220211
1001,1.5918520445009199
1656,1.4449821464621613
2269,1.4152980761870522
3572,1.3443160712522442
1118,1.2999199103468968
3402,1.2977893092781496
2829,1.270588058544688
459,1.166919073759994
2067,1.089353635525927
570,1.0590594776324684
4093,0.9806464353274436
435,0.9688599759367926
2541,0.8900155841928339
3975,0.8021235156161803
2787,0.7250920177086178
1366,0.7139193049151089
2361,0.6924714919900334
423,0.6555502811163352
1726,0.651756843663132
1892,0.6504128200795425
3091,0.6452322983002604
722,0.6198216319795479
619,0.5816976450611391
2364,0.5540358000347603
710,0.5419538540782798
3613,0.529600658833036
2874,0.5106396390640977
2969,0.5046543353036502
1167,0.5031627700056761
1021,0.501861358961449
151,0.4797735036858903
1712,0.4657573075240522
1074,0.4547863344668224
3531,0.4519175639736368
395,0.4442506595634528
2721,0.44091744563820634
772,0.4382816036822858
3718,0.42725550695740677
1984,0.4107051944400713
2571,0.40162609823465834
784,0.37923190388071965
1357,0.34330141194589525
370,0.34003010966887875
2777,0.3277765563251656
2484,0.32272489716640057
3786,0.31097763936508477
2690,0.30939555127290463
3398,0.29904734746088424
3139,0.2969500739259716
993,0.2843979222036234
4060,0.2810841036887118
1042,0.25925007834259844
2936,0.24495945869295774
1927,0.23838485707966114
3873,0.2354224917912142
1667,0.2323994618959846
840,0.22970009859625218
1139,0.21752512829745563
522,0.21041781753738353
2962,0.2057314910160244
1156,0.19097778403496135
45,0.1801060216173421
1484,0.17568555479496928
2486,0.17248228527786694
3032,0.17194894141038053
3314,0.1685966581855759
42,0.1606056012865612
1110,0.1472662142464815
473,0.14699871846901374
2717,0.1292682692461946
1452,0.1277660412576283
1584,0.12585297480086005
3502,0.11948137267220632
1779,0.11841592200933725
1260,0.11832534196096493
272,0.11742652623415215
2968,0.11562457012286859
835,0.11516808816052748
1103,0.11367972459539416
356,0.10344187999479956
2416,0.10243644909012822
2294,0.0967905848841058
2073,0.09638648279046048
2192,0.09533075882270026
2144,0.09052068884760135
2833,0.09027825720807162
3318,0.090128734924958
207,0.08779088743311737
1872,0.08753414550666587
144,0.08608897138483843
3556,0.08442330693908388
277,0.08161278083822861
1719,0.0810996821875159
3408,0.07788272911705832
2270,0.07666915771036022
296,0.07625392757031943
2696,0.07561273220266244
3197,0.07196543025667135
1213,0.06961026468260124
205,0.069477006537524
3570,0.06926769557117066
594,0.06800296265728002
3839,0.06549091726645322
1870,0.06499842552524329
496,0.06409465325948364
1227,0.06143529288845475
3615,0.060048957572336324
3296,0.058068060782903164
1339,0.05727336110886462
1526,0.057090080621536005
793,0.05559622965565435
2889,0.054567384370596876
3536,0.05330886472397555
1044,0.05227155906788042
3199,0.050880078286487114
2870,0.050827258863391
1791,0.050811559180324276
2543,0.04808305009021953
1714,0.04451161415354862
4082,0.04349639845091224
4002,0.04264524438721544
1511,0.04250097060583606
278,0.04212974255909177
2900,0.03940572897533927
588,0.03238067544591569
1830,0.028996710289932164
3008,0.02834142479357573
502,0.026188637931183704
2761,0.025315793580497646
3805,0.02503710146968274
1937,0.0249135579713798
1855,0.024736647283334058
2491,0.024161157784901518
3308,0.023899432864779833
1098,0.02217580766336626
1995,0.02132212909287
1725,0.0209639322684093
1474,0.020179740952460935
3127,0.019999999901141208
1539,0.019152428220013104
2938,0.01804582851059835
1531,0.01801309450088756
3649,0.017954574703061266
712,0.016100088651645715
403,0.015926406908605042
627,0.013634162755377743
1482,0.013535099419113704
3138,0.013421005522066667
1087,0.012751979710215028
1190,0.011829043110893183
1054,0.010000000096143293
3041,0.010000000022062217
469,0.009999999861988157
2214,0.009999999860831332
2742,0.009999999793550025
817,0.009999999757063961
2518,0.009999999539890685
1738,0.009707317979781005
623,0.009537132606655776
1894,0.009449506157597326
3130,0.00934449963882856
3339,0.009126846136901654
1912,0.009088283025588126
398,0.008868543481260215
690,0.008509335296066494
827,0.008101862974559339
2636,0.0076335749286470115
127,0.007321366094201893
3288,0.006345505857846057
4024,0.006132061502665451
3184,0.0061008677309136415
3518,0.005893334646050595
2106,0.005777358251696994
2340,0.005496373773220566
3177,0.0044274901851309
1988,0.003266432036226548
2760,0.003171399402926659
3720,0.0028648588329148027
1862,0.002833563969090611
1589,0.002705353913732118
2330,0.001536683625332922
1071,0.0011234860978950657
2295,0.00041289898880801033
292,0.0003998592926214628
1060,2.7018112636056915e-10
3958,6.888334569410404e-11
7,0.0
8,0.0
13,0.0
20,0.0
31,0.0
40,0.0
49,0.0
51,0.0
58,0.0
64,0.0
69,0.0
79,0.0
82,0.0
96,0.0
104,0.0
113,0.0
119,0.0
124,0.0
138,0.0
164,0.0
174,0.0
195,0.0
196,0.0
198,0.0
202,0.0
206,0.0
229,0.0
233,0.0
237,0.0
240,0.0
255,0.0
268,0.0
270,0.0
293,0.0
305,0.0
312,0.0
317,0.0
322,0.0
323,0.0
336,0.0
340,0.0
342,0.0
348,0.0
354,0.0
369,0.0
374,0.0
375,0.0
379,0.0
380,0.0
387,0.0
389,0.0
392,0.0
393,0.0
404,0.0
409,0.0
425,0.0
428,0.0
437,0.0
440,0.0
441,0.0
446,0.0
452,0.0
464,0.0
467,0.0
477,0.0
488,0.0
501,0.0
529,0.0
532,0.0
536,0.0
